Text,Label
2011美兰湖杯全国高尔夫球团体赛第二轮出发表,7
女孩趁父母离家与男友偷食禁果致下体受伤,5
网络游戏到底该不该纳入教材引热议,8
19岁儿子绳捆父亲作人质并向母亲索要5000元,5
朝阳丽都壹号推85-140平米2-3居均价36000元,1
美国非金融企业苹果持有现金最多,4
公交车失控撞死4人女司机被判担全责(图),5
强悍硬件游戏体验 iPod touch4售价1778,4
国内基金公司扩至62家,0
2010两岸房地产高峰论坛4月24至29日在台北举行,1
银华增强收益债券型基金,0
优酷世界杯频道上线,4
丁磊养猪开酒庄不务正业 网易推新业务冲印照片,4
组图：江苏跨年新组合速配对 老少纵贯线齐上阵,9
拾荒男子在废弃墓穴内安家2年 捡祭品充饥(图),5
百度数据研究：2011年Q2网游行业概况,8
巴萨弃购计划省5000万 23球杀星拒热刺3300万示好巴萨,7
国元证券：后半周走强概率大,2
大兴金地仰山推178平顶层复式特价房总价370万,1
深化新股发行意见稿要求主承销商披露更多信息,2
08考研考场规则有变 闭考前30分钟方可离场,3
西城第三区观邸南北通透精装房在售全款98折,1
安理会五常声明支持建立中东无核武器区,6
图文：印尼雅加达街头的假面猕猴,2
正源&#8226;尚峰尚水花好月圆系列业主活动,1
世界首辆水陆两栖大巴开始试运营(组图),6
少女从七楼跳下落在救生垫上获救,5
业绩将揭晓 留意中化Call24226,2
港股认股证总成交金额58.41亿港元,2
税务总局明确QFII缴税相关问题,0
英国人写书搜寻“全球最美公厕”,3
组图：人妻侯佩岑拍娇俏写真 沉浸在甜蜜幸福中,9
传郑伊健蒙嘉慧冷战 经纪人称已尽责任娱乐大家,9
中国世界和平基金会与世界能源主席和斯议长交谈,1
玩转网游《迷岛》 给力卖萌各种第一,8
《战地之王》新手特训集中营 一分钟告别小白,8
基金拟推专户产品专门参与定向增发,0
i3芯独显 惠普4421s合金商务本4650元,4
诺安全球黄金基金：目前实物支持投资比率最高,0
入门级卡片相机 佳能IXUS95IS仅售1579元,4
奥巴马：互联网已变成更强工具可让公民参与,4
高画质卡片相机 富士F200送卡促销1899元,4
谭维维举办巡回歌友会 坦承与男友感情稳定(图),9
花旗子公司寻求驳回投资者3.83亿美元索赔诉讼,2
环法综述：整体下滑悬念迭起 冠军胜在关键战役,7
菲律宾悬赏缉拿首都汽车爆炸案嫌犯,6
阳光媒体集团战略入股PPTV建立合资公司,4
德法在欧盟经济政府问题上取得共识,6
国产超强山寨PSP现身 支持触摸体验,8
国安无愧中超带头大哥 这杆大旗唯有御林军能撑起,7
中国驳斥美施压人民币 远期升值预期降温,2
广东工商局：手机充电器近八成不合格,4
1400万像素26mm广角 索尼W350报1399元,4
王菲上海捧场杨澜新店开张 全程闭口如演哑剧,9
广州盛景入主四环生物 资产注入只是空头支票,2
中国人力资本与劳动经济研究中心09首招硕士生,3
灰熊后卫微博直播车祸 黑糙外形竟惹老太动手(图),7
男子豆瓣酱里藏毒获刑15年,5
陈慧琳爱子上学“hold不住” 难舍家人嚎啕大哭,9
0086发中奖短信有诈 移动称应拨10086咨询,4
远洋万和城三期波庞宫样板间正式亮相(图),1
香港票房：《神探》蝉联冠军 有望突破千万(图),9
《灵兽世界》9日更新活动风暴来袭,8
北电导演系停招是否符合艺术发展规律,3
《虹猫蓝兔》推出“萌”角色 搞笑台词抢风头,9
2010年高考语文试题及答案(辽宁卷),3
基金隐形重仓股揭秘,0
公安机关公布反赌新进展 成都冲超涉假许宏涛被捕,7
屠洪刚点亮桃花节 黑色中山装显俊朗挺拔(图),9
劳森闯荡海外遭弃用被歧视 水土不服考虑打包回国,7
《热血战队》RT girl选秀倒数计时,8
佟大为获年度绅士妆容奖 黑衣亮相尽显帅气(图),9
姚明叶莉巧做同心结 红绳连结11载情,9
谢霆锋淡定备战婚变 有意北京首度开腔回应(图),9
话说连体小型张：收藏投资可以大胆进入,0
英1架客机因装多燃油无法起飞 撵乘客下机减重,6
华富被疑更改曾刚接班人资历 回应称纯属操作纰漏,0
《永不瞑目》解约案二审 郝蕾被疑似旧爱倒戈？,9
《新闻周刊》封面文章：讨伐圣战者,2
青海二本和省内预科录取结束 三本录取8月1日始,3
醉汉拨打110数十次诬陷民警抢劫,5
两名北约士兵在阿富汗南部遇袭身亡,6
通州特价房之战再起 昔日地王今跳水降价5折卖,1
象甲联赛第20轮对阵：北京对阵上海 湖北PK黑龙江,7
天恒乐活城健康科技低密度住宅走红楼市成新宠,1
波兰拟取消高校免费教育制度,6
图文-F1巴西站正赛日 小林可梦伟让巴顿很头疼,7
《巅峰》迎公测武林大会争高下,8
带你进入手游《天劫贰OL》璀璨黄金屋,8
京北北京夏都湾91平起2-3居花园洋房37万起,1
北京宣武区高中生可跨校上选修课,3
大盘重返5日线 假期关注两大因素,2
联东U谷风生水起茶语会登陆无锡(组图),1
现场：皮尔斯单节命中5个3分 隆多全面压制哈里斯,7
合生麒麟社西南向70平1居23000元全款97折(图),1
国金证券：震荡整理或结束,2
大众软件：主视角射击类《黑暗领域2》,8
京郊价格战风起云涌 扫描昌平降价盘,1
李嘉诚基金会投资李泽楷旗下基金管理,2
动态：艺考临近 考前培训火爆,3
农妇手术后医用纱布遗留腹中 持续腹泻高烧,5
黄金一周 《雷霆》不删档封测白皮书,8
发改委年终工作会议召开 将探讨稳定物价等问题,6
《女儿国OL》实力老玩家快活赛牛,8
丈夫拔掉妻子氧气管致其死亡被批捕,5
邵佳一破门令全队狂喜不已 科特布斯安然度过巨大危机,7
伊拉克法庭以反人类罪判处萨达姆两个弟弟死刑,6
亚马逊申请Lab126商标：或用于平板电脑(图),4
少年犯减刑听证会上被考3道题 1天后将出狱,5
情侣黄牛彻夜排队买票 网上倒票被刑拘,5
利反对派称将很快收到卡扎菲建议有望结束内战,6
外交部：中国从未利用所谓汇率操纵获利,6
设计师心目中的任天堂3DS掌机(组图),8
湖人巨无霸这一战真抢眼! 留还留不住怎能送他走,7
戴迪获评2010年金凤凰地产年度人物大奖创新力奖,1
山西省空军招收飞行员19日开始报名,3
广州2011年高考零作弊 仅1考生超时作答,3
美国驻阿富汗新大使称不急于从阿撤军,6
宁夏省2010年高招新增1396个本科招生计划,3
霍华德两双魔术主场大胜 纳什缺阵太阳遭到二连败,7
大学生用上万烟盒造300公斤重环保车(组图),5
避免雷曼交收事件重演 港交所研究收取抵押金,2
报告称73%未成年人玩网游：调查不靠谱,4
北京股商：是否会形成岛型反转,2
PS3独占新作《海贼无双》发布 路飞一骑当千,8
关楚耀提前获释返港承认犯错,9
美国警方不依不饶 菲尔普斯可能蹲班房(附图),9
网游《激战海陆空》三十六计之走为上,8
在职考研的政策解读：三种方式的选择与比较,3
联合国维和部队一名士兵在黎巴嫩遇袭身亡,6
阿联酋公布涉嫌杀害哈马斯领导人凶手姓名照片,6
中考常见“实际问题与二次函数”类型题,3
离职男子追讨补偿未果点燃爆炸物致1死6伤,5
研究生到底穷不穷：有人钱够花 有人压力大,3
创业板开市扫阴霾 两市跌股不足百家,2
泰国总理称愿进一步加强中泰友好合作,6
实用不贵音质佳 4G创新T200售价降至350,4
备战黄金周 剑侠世界寒武勇士大猜想,8
华宝兴业上证180联接基金分红 10份派0.3元,0
联合国裁定不受理格鲁吉亚诉俄种族清洗罪,6
分析师称过度吹捧创业板公司令人担忧,4
业余世锦赛四人保持全胜 委内瑞拉54岁女将表现神勇,7
纽约时报广场上演骑牛大赛,6
赵子琪下嫁被指小三转正 老公斥造谣者畜生(图),9
“国青兵变门”引各界热议 训练方式期待破旧立新,7
分析：网上开店门槛提高将影响电子商务,4
女子酒店大堂睡觉自称腿被摸 叫来男友反被打伤,5
Super Junior口罩遮脸离台 粉丝早起送机(图),9
从5300再到X3 诺基亚经典音乐手机回顾,4
百度发起“爱心包裹”接力,4
易方达基金公司提前布局优质指数,0
朝鲜称如解除对其制裁将重返六方会谈,6
大部分移动应用未遵守开源授权协议,4
莫斯科最贵豪宅创4000万美元天价,6
时无英雄 经典网络游戏《大剑》为之,8
宅男与家人争执后全裸跳楼又撞车(图),5
大学生制造节能车1升油可跑300公里(图),5
大盘继续调整 成交量出现萎缩,2
德国统计局预测2050年世界人口将达91亿,6
私存烟花爆竹爆炸炸塌5间平房致1死1伤(图),5
国联安旗下基金2季度排名靠前,0
贝肯鲍尔：哈曼参选非常“危险” 国际足联面临分裂,7
大学录取通知书被退 数千网友微博协助找到考生,3
男子被指酷似窃贼遭警方扣押 获释后起诉索赔,5
智运会桥牌团体赛四强产生 北京男女队双双晋级,7
8000亿信贷资金涌进房市 圈地上演国进民退,1
格鲁吉亚电视台编造俄入侵新闻引发恐慌,6
宁波现第三套人民币1960版贰元券假币,0
调控政策难落实 远洋新悦应市推出低价小户型,1
外交部就个别城市发生涉日游行答记者问,6
2011ChinaJoy 盛大勇士现场成活靶,8
《口袋精灵》之战斗型魂宠狮子王揭秘,8
2011会计职称经济法基础教材分析及考情预测,3
美国重金打造人造太阳首次成功点火,6
签证率是否存在“地域差异”,3
刘銮雄爆吕丽君曾获分巨款：女人有钱便作怪,9
ST张股拟定增募6.4亿购大股东资产,2
何润东有意买新车自用 Ana R.盛赞其魅力不凡,9
2010年福建12所中学特色班招1315人,3
男子听说母亲住房将拆搬回家 双方已10年未来往,5
欧佩克推迟作出减产决定 称75为公平价位,0
广州高考成绩再创新高 五成五考生可上本科(图),3
单边行情不再 三季度钢价料将宽幅震荡,0
公募基金花木兰扩容 两位80后女基金经理上岗,0
云南新交易令书蜜绝望 一原因令其难留MVP情人,7
大环境炒热考研 北大清华考点各增千人,3
玩家的噩梦 盘点史上最难对付的BOSS,8
基金独门个股领涨不抗跌,0
《走近美国》第二期：专访种子选手,3
任天堂塞尔达新作将支持MotionPlus,8
公开征求意见成证券期货立法原则,0
韩国媒体称朝鲜可能在准备第三次核试验,6
张茜首谈流产事件 十年艰辛后找到爱情正解,9
热点提示：香港大学内地招生与高考无冲突,3
运沙船凌晨触礁搁浅 海事局派小船将船员送上岸,5
游客在云南石林遭雷击身亡 家属向景区索赔百万,5
周评：沪基指本周再涨3% 六连阳创五个月来新高,0
投资理财不妨学学淡定,0
华业东方玫瑰10月推30平起0-2居独家优惠,1
双汇发展连续涨停 重仓基金排位飙升数十名,0
张曼玉现身香港如女皇出巡 专人恭迎显大牌(图),9
基金调研探秘 3000点之上的挖股角逐,0
研究生新生开学第一课：要先记同学名字,3
望闻问切四步骤 找到最具投资价值的商铺,1
东北留美学生签证突破万人大关 签证量世界第5,3
波多黎各共产党经10年重建正式成立,6
微软正式确认《心灵杀手》取消PC版,8
副镇长酒后考察身亡 镇政府为其申报公伤(图),5
钟舒漫率师妹走秀 夏日造型显青春潮气息(组图),9
盘古七星公馆不求第一但求唯一,1
专家：美国硕士留学的“盗梦”之路,3
英国15岁少女不堪同学嘲讽威吓卧轨自杀(图),5
50克金条卖1.5万元 比8年前上涨两倍,0
《Firefall》参展PAX受好评,8
考一个国家公务员到底有多难？,3
河北理科状元刘哮阳：学习是一种状态(图),3
心系玉树娱乐界在行动 艺人号召伸援手,9
《失落时空》大型任务掀起练级狂风,8
球迷恶语攻击伤沈祥福自尊 比赛中途进场因怒请辞,7
美国客机坠入纽约附近水域 暂不清楚乘客人数,6
农民萝卜滞销微博求助成功卖出,5
水牛夜闯工地连伤5人被击毙(图),5
顺义东香庭上半年推花园洋房75平起现房90万起,1
男子疑与姐姐吵架气极跳下4楼(图),5
赞比亚遣返439名刚果(金)难民,6
温家宝抵达日本将访问灾区,6
阿的江放话球队不会在梦游 后场差距令八一难翻身,7
考研生心理压力大 无奈成逃兵,3
越南中部洪灾所致死亡人数升至59人,6
NBL迎首位亚洲外援 2米04巴勒斯坦内线加盟自由人,7
北京四环内房价5年翻番观点引发业界争议,1
河南招办新闻发言人：俩因素左右分数线高低,3
《蛙蛙乐园》玩转新相册轻松点点通,8
5月16日建邦华府君临1号盛大开盘推出房源112套,1
公安部将督办涉及食品安全重大案件,6
男子偷拍女邻居洗澡赔款万元,5
男婴凌晨在家中被歹徒入室抢走 其母亲被打伤,5
乒联曝光世乒赛名单马琳终落选 丁宁李晓霞入围,7
双汇发展惹怒众基金 弃权议案遭集体否决,0
阿里巴巴“海外淘宝模式”首攻美国,4
美国将废除恐怖袭击颜色预警制度,6
阿德女友一席话令足坛震动 切尔西国米惊天交易竟是真,7
哄抢申花系南昌占得先机 传毛剑卿陈雷皆可能加盟,7
《狼穴尖兵2》数字下载版正式上线,8
温格豪言阿森纳能夺双冠 亨利范佩西若在至少领跑5分,7
男子协助他人诈骗股民230万获刑6年,5
“lj2288”16.95元出击三峡水利收获涨停,2
期货日报：期市普跌 LLDPE天胶沪锌强势上扬,0
全部两千元以下 近期降价热门长焦DC盘点,4
新产品男士卫生巾受网友调侃 专家怀疑其功能,5
2000余人抢304房源 龙山华府深秋开盘火爆热销,1
激情周末酣战 《万王3》天降普发RMB道具,8
上海交大学生坐马桶打标语抗议暗查乙肝(图),5
感受那年夏天宁静的海 7.16时间海看房团报名,1
消息称三一重工及中信证券H股聆讯过关 下周预路演,2
巴特尔：十月围城是本色演出 退役后不打算当演员,7
四卫视暗战新《水浒传》 大剧营销“血拼时代”,9
小乡村与大名人 许家印快步平稳走好每一步(图),1
LGD接到DOTA2邀请 选手月薪5千,8
